Ticker,Test_Samples,HistMean_MSE_3M,HistMean_DirAcc_3M,HistMean_MSE_1Y,HistMean_DirAcc_1Y,MA_MSE_3M,MA_DirAcc_3M,MA_MSE_1Y,MA_DirAcc_1Y,LR_MSE_3M,LR_DirAcc_3M,LR_MSE_1Y,LR_DirAcc_1Y,RF_MSE_3M,RF_DirAcc_3M,RF_MSE_1Y,RF_DirAcc_1Y,SimpleLSTM_MSE_3M,SimpleLSTM_DirAcc_3M,SimpleLSTM_MSE_1Y,SimpleLSTM_DirAcc_1Y,Hybrid_MSE_3M,Hybrid_DirAcc_3M,Hybrid_MSE_1Y,Hybrid_DirAcc_1Y
GRASIM,890,0.04110255378799254,65.1685393258427,0.4056757467719583,81.79775280898876,0.05549704183125811,61.79775280898876,0.43009205818904706,58.20224719101124,0.05732585626804969,53.146067415730336,0.754229102325047,46.62921348314607,0.05430129946191736,46.62921348314607,0.5083487272063876,43.932584269662925,0.038511332124471664,66.97459584295612,0.4428500831127167,84.06466512702079,0.0060332766734063625,93.41801385681293,0.012706435285508633,82.44803695150115
DIVISLAB,890,0.024435876991776163,61.12359550561798,0.23045858434448047,66.17977528089888,0.04089416053743568,52.92134831460674,0.34056795130293305,54.831460674157306,0.10575599139987064,39.21348314606742,1.6757826924416155,34.60674157303371,0.03560237171521048,42.921348314606746,0.22852413404527117,66.17977528089888,0.025178050622344017,60.046189376443415,0.27086004614830017,65.24249422632793,0.006304824724793434,87.87528868360278,0.024810126051306725,89.14549653579677
BRITANNIA,890,0.014663089273575246,58.876404494382015,0.05569472535708275,82.80898876404494,0.02385912122921074,46.06741573033708,0.06413013042408051,43.48314606741573,0.01230343686865516,59.10112359550562,0.034975191886699376,82.58426966292134,0.030550314801832144,51.573033707865164,0.12649874830757477,28.764044943820227,0.014372228644788265,58.198614318706696,0.039151713252067566,82.3325635103926,0.009640716016292572,63.85681293302541,0.025960467755794525,82.3325635103926
CIPLA,890,0.024209766252062875,62.92134831460674,0.09318235525954884,90.56179775280899,0.03968549396741042,48.426966292134836,0.15003213055320108,49.7752808988764,0.03733397823751665,39.662921348314605,0.3323874366453349,28.539325842696627,0.05441432064743455,39.21348314606742,0.19613754512085452,31.910112359550563,0.02611592411994934,46.997690531177824,0.11004462838172913,90.30023094688222,0.0037138189654797316,83.83371824480369,0.010088546201586723,92.8406466512702
TECHM,808,0.045002396336415604,65.0990099009901,0.21132663644759805,70.66831683168317,0.06747640488675334,54.95049504950495,0.32464936931096816,52.103960396039604,0.12345136554921135,44.554455445544555,1.1478130064231777,33.910891089108915,0.07640688448098064,47.15346534653465,0.4161508078031415,39.10891089108911,0.04988209530711174,50.0,0.2647135555744171,69.7704081632653,0.008484387770295143,85.96938775510205,0.01360531896352768,95.40816326530613
NESTLEIND,890,0.00876386999919538,64.38202247191012,0.019941036865690178,91.34831460674158,0.016100281228375316,49.66292134831461,0.03595422582158457,51.23595505617977,0.019816714147037093,38.764044943820224,0.07502715459724799,52.69662921348315,0.011277820800303552,63.258426966292134,0.08573338022808683,91.34831460674158,0.007747679483145475,72.05542725173211,0.019513007253408432,91.10854503464203,0.002584700705483556,85.33487297921478,0.006386195309460163,91.10854503464203
APOLLOHOSP,890,0.03640647819097329,70.11235955056179,0.4221788321696247,83.14606741573034,0.05820429424097483,54.157303370786515,0.44430137695839456,58.876404494382015,0.07046512320486276,41.68539325842697,0.8348587740311868,44.831460674157306,0.052552701277527675,44.38202247191011,0.6605415603055949,25.056179775280903,0.03815954551100731,69.28406466512702,0.5760926008224487,82.7944572748268,0.00639006495475769,89.72286374133948,0.014779571443796158,94.91916859122402
HEROMOTOCO,890,0.024032880634699126,44.831460674157306,0.05538402901424461,70.56179775280899,0.037616434129350534,44.49438202247191,0.09760599969385579,44.60674157303371,0.02217088186856329,59.88764044943821,0.05548185545504367,67.86516853932584,0.023011355354714394,50.56179775280899,0.05335534322860533,61.79775280898876,0.025672661140561104,56.35103926096998,0.06507295370101929,70.32332563510393,0.005243268329650164,85.1039260969977,0.0127776013687253,91.22401847575058
INDUSINDBK,890,0.08132694077686115,58.539325842696634,0.3132954784983429,65.1685393258427,0.11142055188888918,49.43820224719101,0.41456128473610065,53.59550561797752,0.09334225387838369,46.741573033707866,1.3067214547017287,57.640449438202246,0.07529442520375272,55.842696629213485,0.23342410177180659,71.12359550561797,0.07018343359231949,61.54734411085451,0.30270054936408997,66.97459584295612,0.026742583140730858,72.63279445727483,0.027284538373351097,93.0715935334873
EICHERMOT,890,0.0378373864924623,59.55056179775281,0.12767964933799722,84.04494382022472,0.05629052629660097,51.12359550561798,0.09608079068433352,46.40449438202247,0.03537091214809962,67.52808988764045,0.07371759290614402,66.29213483146067,0.03037378901366397,61.68539325842697,0.11328772301807849,48.08988764044943,0.038159970194101334,60.623556581986136,0.06010989844799042,84.8729792147806,0.022548116743564606,56.697459584295615,0.02989199012517929,84.8729792147806
DRREDDY,890,0.014589001950276468,63.258426966292134,0.09963530372139967,62.92134831460674,0.025732941400853,45.056179775280896,0.16148336877106717,52.58426966292134,0.023154390397857515,48.31460674157304,0.24033891051248943,51.460674157303366,0.09810014418779187,48.31460674157304,0.1862540396969369,54.26966292134831,0.021699395030736923,39.722863741339495,0.12466657906770706,61.89376443418014,0.00580905145034194,74.82678983833718,0.009774012491106987,98.26789838337181
TATACONSUM,890,0.026709658733413723,66.40449438202248,0.18275862642815235,85.61797752808988,0.039101543771112274,51.573033707865164,0.22371838166820576,52.58426966292134,0.06531833912701526,37.86516853932584,0.37709908701667,36.29213483146068,0.06413743073051656,33.70786516853933,0.5887484628246412,16.853932584269664,0.029482455924153328,65.70438799076213,0.23104536533355713,85.21939953810623,0.00622938247397542,82.44803695150115,0.013645804487168789,89.83833718244803
BPCL,890,0.03113375315448422,53.033707865168545,0.07367412037411693,58.42696629213483,0.05218404500683193,46.853932584269664,0.09993202660210654,47.07865168539326,0.028926549834231,59.325842696629216,0.052329634395188535,60.449438202247194,0.028526790456990612,57.97752808988764,0.0987824568115949,56.62921348314607,0.030644696205854416,51.84757505773672,0.060877587646245956,57.27482678983834,0.003973999060690403,87.64434180138568,0.01582961343228817,91.91685912240185
HDFCLIFE,254,0.011587936520649392,36.61417322834646,0.017100967133115104,63.77952755905512,0.01683645042129274,44.48818897637795,0.030225388212914546,51.96850393700787,0.007884688441282239,57.874015748031496,0.0145541110722431,71.65354330708661,0.013223776737817177,47.63779527559055,0.02360017419510471,67.71653543307087,0.00932991597801447,40.25974025974026,0.018358709290623665,70.12987012987013,0.0050397152081131935,75.32467532467533,0.003107373835518956,94.37229437229438
UPL,890,0.03816976358455241,54.382022471910105,0.1600849410452317,45.50561797752809,0.0641069370742224,43.48314606741573,0.23674020121868777,45.84269662921348,0.03532522130361183,56.51685393258427,0.10296337755549655,74.8314606741573,0.04731645674721849,56.853932584269664,0.15722327803749417,76.62921348314606,0.038763172924518585,55.77367205542725,0.14520785212516785,46.76674364896074,0.00730300135910511,76.905311778291,0.010241207666695118,87.29792147806005
LTIM,320,0.06408334255105438,40.3125,0.45187288011382554,54.0625,0.05077278733182431,39.6875,0.13942412405971363,52.1875,0.11311675265027041,40.3125,0.06630314750231184,71.25,0.14923680459457184,39.375,0.019900122871553023,89.0625,0.11083903163671494,39.189189189189186,0.07030155509710312,58.445945945945944,0.006603814661502838,79.3918918918919,0.014766213484108448,98.98648648648648
